trace_id,created_at,entity_type,entity_id,signal,triggered_rule,evidence,business_impact,generated_action,confidence_level,run_id,generated_at
TRC-0000002309,2026-05-01T00:00:00+00:00,Intervention,IV-00000419,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,Segment: Startup | Effort: Low,$199.00 revenue impact | Priority: Low,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,Medium,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
TRC-0000002310,2026-05-01T00:00:00+00:00,Intervention,IV-00000420,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,Segment: Startup | Effort: Low,$199.00 revenue impact | Priority: Low,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,Medium,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
TRC-0000002311,2026-05-01T00:00:00+00:00,Intervention,IV-00000421,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,Segment: Startup | Effort: Low,$199.00 revenue impact | Priority: Low,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,Medium,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
TRC-0000002312,2026-05-01T00:00:00+00:00,Intervention,IV-00000422,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,Segment: SMB | Effort: Low,$199.00 revenue impact | Priority: Low,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,Medium,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
TRC-0000002313,2026-05-01T00:00:00+00:00,Intervention,IV-00000423,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,Segment: Enterprise | Effort: Low,$199.00 revenue impact | Priority: Low,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,Medium,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
TRC-0000002314,2026-05-01T00:00:00+00:00,Intervention,IV-00000424,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,Segment: Startup | Effort: Low,$199.00 revenue impact | Priority: Low,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,Medium,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
TRC-0000002315,2026-05-01T00:00:00+00:00,Intervention,IV-00000425,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,Segment: Startup | Effort: Low,$199.00 revenue impact | Priority: Low,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,Medium,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
TRC-0000002316,2026-05-01T00:00:00+00:00,Intervention,IV-00000426,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,Segment: Mid-Market | Effort: Low,$199.00 revenue impact | Priority: Low,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,Medium,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
TRC-0000002317,2026-05-01T00:00:00+00:00,Intervention,IV-00000427,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,Segment: Startup | Effort: Low,$199.00 revenue impact | Priority: Low,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,Medium,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
TRC-0000002318,2026-05-01T00:00:00+00:00,Intervention,IV-00000428,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,Segment: SMB | Effort: Low,$199.00 revenue impact | Priority: Low,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,Medium,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
TRC-0000002319,2026-05-01T00:00:00+00:00,Intervention,IV-00000429,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,Segment: Startup | Effort: Low,$199.00 revenue impact | Priority: Low,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,Medium,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
TRC-0000002320,2026-05-01T00:00:00+00:00,Intervention,IV-00000430,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,Segment: SMB | Effort: Low,$199.00 revenue impact | Priority: Low,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,Medium,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
TRC-0000002321,2026-05-01T00:00:00+00:00,Intervention,IV-00000431,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,Segment: Startup | Effort: Low,$199.00 revenue impact | Priority: Low,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,Medium,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
TRC-0000002322,2026-05-01T00:00:00+00:00,Intervention,IV-00000432,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,Segment: SMB | Effort: Low,$199.00 revenue impact | Priority: Low,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,Medium,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
TRC-0000002323,2026-05-01T00:00:00+00:00,Intervention,IV-00000433,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,Segment: Startup | Effort: Low,$199.00 revenue impact | Priority: Low,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,Medium,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
TRC-0000002324,2026-05-01T00:00:00+00:00,Intervention,IV-00000434,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,Segment: SMB | Effort: Low,$199.00 revenue impact | Priority: Low,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,Medium,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
TRC-0000002325,2026-05-01T00:00:00+00:00,Intervention,IV-00000435,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,Segment: Mid-Market | Effort: Low,$199.00 revenue impact | Priority: Low,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,Medium,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
TRC-0000002326,2026-05-01T00:00:00+00:00,Intervention,IV-00000436,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,Segment: Startup | Effort: Low,$199.00 revenue impact | Priority: Low,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,Medium,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
TRC-0000002327,2026-05-01T00:00:00+00:00,Intervention,IV-00000437,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,Segment: Mid-Market | Effort: Low,$199.00 revenue impact | Priority: Low,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,Medium,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
TRC-0000002328,2026-05-01T00:00:00+00:00,Intervention,IV-00000438,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,Segment: SMB | Effort: Low,$199.00 revenue impact | Priority: Low,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,Medium,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
TRC-0000002329,2026-05-01T00:00:00+00:00,Intervention,IV-00000439,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,Segment: SMB | Effort: Low,$199.00 revenue impact | Priority: Low,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,Medium,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
TRC-0000002330,2026-05-01T00:00:00+00:00,Intervention,IV-00000440,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,Segment: Startup | Effort: Low,$199.00 revenue impact | Priority: Low,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,Medium,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
TRC-0000002331,2026-05-01T00:00:00+00:00,Intervention,IV-00000441,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,Segment: Enterprise | Effort: Low,$199.00 revenue impact | Priority: Low,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,Medium,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
TRC-0000002332,2026-05-01T00:00:00+00:00,Intervention,IV-00000442,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,Segment: Startup | Effort: Low,$199.00 revenue impact | Priority: Low,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,Medium,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
TRC-0000002333,2026-05-01T00:00:00+00:00,Intervention,IV-00000443,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,Segment: SMB | Effort: Low,$199.00 revenue impact | Priority: Low,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,Medium,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
TRC-0000002334,2026-05-01T00:00:00+00:00,Intervention,IV-00000444,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,Segment: Startup | Effort: Low,$199.00 revenue impact | Priority: Low,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,Medium,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
TRC-0000002335,2026-05-01T00:00:00+00:00,Intervention,IV-00000445,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,Segment: Startup | Effort: Low,$199.00 revenue impact | Priority: Low,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,Medium,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
TRC-0000002336,2026-05-01T00:00:00+00:00,Intervention,IV-00000446,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,Segment: SMB | Effort: Low,$199.00 revenue impact | Priority: Low,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,Medium,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
TRC-0000002337,2026-05-01T00:00:00+00:00,Intervention,IV-00000447,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,Segment: Startup | Effort: Low,$199.00 revenue impact | Priority: Low,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,Medium,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
TRC-0000002338,2026-05-01T00:00:00+00:00,Intervention,IV-00000448,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,Segment: Mid-Market | Effort: Low,$199.00 revenue impact | Priority: Low,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,Medium,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
TRC-0000002339,2026-05-01T00:00:00+00:00,Intervention,IV-00000449,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,Segment: Startup | Effort: Low,$199.00 revenue impact | Priority: Low,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,Medium,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
TRC-0000002340,2026-05-01T00:00:00+00:00,Intervention,IV-00000450,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,Segment: Startup | Effort: Low,$199.00 revenue impact | Priority: Low,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,Medium,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
TRC-0000002341,2026-05-01T00:00:00+00:00,Intervention,IV-00000451,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,Segment: Startup | Effort: Low,$199.00 revenue impact | Priority: Low,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,Medium,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
TRC-0000002342,2026-05-01T00:00:00+00:00,Intervention,IV-00000452,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,Segment: Mid-Market | Effort: Low,$199.00 revenue impact | Priority: Low,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,Medium,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
TRC-0000002343,2026-05-01T00:00:00+00:00,Intervention,IV-00000453,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,Segment: Startup | Effort: Low,$199.00 revenue impact | Priority: Low,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,Medium,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
TRC-0000002344,2026-05-01T00:00:00+00:00,Intervention,IV-00000454,Proactive Billing Intervention — Payment Risk Driver Detected,billing_recovery,Segment: SMB | Effort: Low,$199.00 revenue impact | Priority: Low,Contact customer directly to confirm payment details and offer alternative payment methods before the subscription lapses.,Medium,productpulse-2026-05-01,2026-05-01T00:00:00+00:00
